,date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,is_promotion,competitor_pricing,seasonality,is_epidemic,demand
25969,2022-09-17,S004,P0010,Groceries,West,1020,263,0,28.79,25,Cloudy,1,28.77,Autumn,0,221
25970,2022-09-17,S004,P0011,Clothing,West,914,92,0,56.6,5,Cloudy,0,66.85,Autumn,0,95
25971,2022-09-17,S004,P0012,Electronics,West,65,65,100,114.01,0,Cloudy,0,132.76,Autumn,0,92
25972,2022-09-17,S004,P0013,Groceries,West,751,170,0,18.26,25,Cloudy,1,21.13,Autumn,0,154
25973,2022-09-17,S004,P0014,Furniture,West,427,88,0,160.87,10,Cloudy,0,174.12,Autumn,0,93
25974,2022-09-17,S004,P0015,Furniture,West,82,80,221,87.91,10,Cloudy,0,95.57,Autumn,0,76
25975,2022-09-17,S004,P0016,Furniture,West,378,17,0,92.21,10,Cloudy,0,92.16,Autumn,0,26
25976,2022-09-17,S004,P0017,Clothing,West,110,105,112,76.62,25,Cloudy,1,73.05,Autumn,0,94
25977,2022-09-17,S004,P0018,Furniture,West,161,66,0,170.62,0,Cloudy,0,186.41,Autumn,0,90
25978,2022-09-17,S004,P0019,Clothing,West,126,65,77,54.87,5,Cloudy,0,54.61,Autumn,0,70
25979,2022-09-17,S004,P0020,Furniture,West,324,51,0,124.94,10,Cloudy,0,115.25,Autumn,0,76
25980,2022-09-17,S005,P0001,Groceries,North,338,96,0,12.33,10,Cloudy,0,11.6,Autumn,0,123
25981,2022-09-17,S005,P0002,Electronics,North,545,62,0,39.77,5,Cloudy,0,47.59,Autumn,0,98
25982,2022-09-17,S005,P0003,Toys,North,134,83,107,31.56,0,Cloudy,0,34.81,Autumn,0,108
25983,2022-09-17,S005,P0004,Groceries,North,119,72,99,6.85,20,Cloudy,1,6.02,Autumn,0,115
25984,2022-09-17,S005,P0005,Groceries,North,400,205,344,17.27,15,Cloudy,1,18.39,Autumn,0,172
25985,2022-09-17,S005,P0006,Groceries,North,409,197,0,60.65,25,Cloudy,1,52.44,Autumn,0,186
25986,2022-09-17,S005,P0007,Groceries,North,532,84,0,92.82,0,Cloudy,0,105.29,Autumn,0,137
25987,2022-09-17,S005,P0008,Groceries,North,92,92,177,66.15,20,Cloudy,1,63.58,Autumn,0,174
25988,2022-09-17,S005,P0009,Groceries,North,281,114,0,77.99,25,Cloudy,1,87.05,Autumn,0,124
25989,2022-09-17,S005,P0010,Groceries,North,268,61,0,46.14,20,Cloudy,1,50.32,Autumn,0,87
25990,2022-09-17,S005,P0011,Electronics,North,579,81,0,78.18,0,Cloudy,0,90.55,Autumn,0,87
25991,2022-09-17,S005,P0012,Furniture,North,181,107,0,147.31,0,Cloudy,0,135.85,Autumn,0,97
25992,2022-09-17,S005,P0013,Groceries,North,309,134,488,77.98,10,Cloudy,1,88.23,Autumn,0,147
25993,2022-09-17,S005,P0014,Furniture,North,240,61,0,157.2,0,Cloudy,0,177.73,Autumn,0,60
25994,2022-09-17,S005,P0015,Groceries,North,286,91,0,47.01,0,Cloudy,0,53.99,Autumn,0,79
25995,2022-09-17,S005,P0016,Toys,North,278,58,0,30.9,10,Cloudy,0,27.3,Autumn,0,74
25996,2022-09-17,S005,P0017,Toys,North,156,83,84,34.52,10,Cloudy,1,34.12,Autumn,0,85
25997,2022-09-17,S005,P0018,Clothing,North,131,21,0,16.35,5,Cloudy,0,19.78,Autumn,0,32
25998,2022-09-17,S005,P0019,Furniture,North,199,75,152,139.73,5,Cloudy,0,121.02,Autumn,0,75
25999,2022-09-17,S005,P0020,Toys,North,115,74,67,28.05,5,Cloudy,0,31.34,Autumn,0,81
26000,2022-09-18,S001,P0001,Electronics,North,300,144,351,75.69,15,Rainy,1,69.06,Autumn,0,149
26001,2022-09-18,S001,P0002,Clothing,North,150,74,81,69.37,0,Rainy,0,59.95,Autumn,0,98
26002,2022-09-18,S001,P0003,Clothing,North,0,0,638,58.98,15,Rainy,1,68.48,Autumn,0,173
26003,2022-09-18,S001,P0004,Electronics,North,190,71,189,95.83,10,Rainy,0,106.65,Autumn,0,91
26004,2022-09-18,S001,P0005,Groceries,North,430,175,0,62.01,15,Rainy,1,74.99,Autumn,0,168
26005,2022-09-18,S001,P0006,Toys,North,109,63,0,38.43,0,Rainy,0,34.74,Autumn,0,62
26006,2022-09-18,S001,P0007,Groceries,North,190,95,0,22.12,20,Rainy,1,26.36,Autumn,0,132
26007,2022-09-18,S001,P0008,Electronics,North,63,63,76,39.85,10,Rainy,0,42.3,Autumn,0,91
26008,2022-09-18,S001,P0009,Clothing,North,140,123,132,78.55,25,Rainy,1,77.56,Autumn,0,130
26009,2022-09-18,S001,P0010,Furniture,North,493,74,0,128.39,5,Rainy,0,117.79,Autumn,0,75
26010,2022-09-18,S001,P0011,Furniture,North,66,66,0,152.2,10,Rainy,0,180.06,Autumn,0,86
26011,2022-09-18,S001,P0012,Groceries,North,267,141,281,78.95,20,Rainy,1,76.12,Autumn,0,138
26012,2022-09-18,S001,P0013,Toys,North,139,55,0,25.68,10,Rainy,0,27.79,Autumn,0,53
26013,2022-09-18,S001,P0014,Groceries,North,768,47,0,59.28,10,Rainy,1,69.18,Autumn,0,69
26014,2022-09-18,S001,P0015,Toys,North,147,70,125,14.43,20,Rainy,1,12.75,Autumn,0,115
26015,2022-09-18,S001,P0016,Groceries,North,332,80,0,33.51,10,Rainy,0,28.72,Autumn,0,71
26016,2022-09-18,S001,P0017,Toys,North,134,131,140,22.08,15,Rainy,1,25.09,Autumn,0,137
26017,2022-09-18,S001,P0018,Groceries,North,149,98,79,57.83,5,Rainy,0,51.34,Autumn,0,83
26018,2022-09-18,S001,P0019,Furniture,North,85,85,118,113.87,10,Rainy,0,127.87,Autumn,0,108
26019,2022-09-18,S001,P0020,Furniture,North,385,70,0,116.96,0,Rainy,0,133.77,Autumn,0,69
26020,2022-09-18,S002,P0001,Groceries,South,279,130,0,70.96,20,Rainy,1,62.31,Autumn,0,110
26021,2022-09-18,S002,P0002,Toys,South,154,74,0,31.08,5,Rainy,0,26.43,Autumn,0,77
26022,2022-09-18,S002,P0003,Groceries,South,255,111,329,70.47,20,Rainy,1,70.34,Autumn,0,108
26023,2022-09-18,S002,P0004,Groceries,South,467,85,419,44.54,5,Rainy,0,53.86,Autumn,0,132
26024,2022-09-18,S002,P0005,Electronics,South,250,62,0,84.7,10,Rainy,1,74.35,Autumn,0,85
26025,2022-09-18,S002,P0006,Clothing,South,161,80,0,62.1,5,Rainy,0,71.3,Autumn,0,94
26026,2022-09-18,S002,P0007,Toys,South,121,120,0,27.25,15,Rainy,1,32.04,Autumn,0,132
26027,2022-09-18,S002,P0008,Groceries,South,64,64,71,22.91,5,Rainy,0,25.0,Autumn,0,78
26028,2022-09-18,S002,P0009,Groceries,South,300,115,0,56.41,20,Rainy,1,63.31,Autumn,0,138
26029,2022-09-18,S002,P0010,Groceries,South,242,76,0,86.79,5,Rainy,0,95.97,Autumn,0,107
26030,2022-09-18,S002,P0011,Groceries,South,587,130,0,97.2,10,Rainy,0,88.73,Autumn,0,121
26031,2022-09-18,S002,P0012,Electronics,South,759,59,0,58.04,10,Rainy,1,69.3,Autumn,0,76
26032,2022-09-18,S002,P0013,Groceries,South,463,48,0,18.94,10,Rainy,0,17.21,Autumn,0,68
26033,2022-09-18,S002,P0014,Electronics,South,390,111,0,96.4,25,Rainy,1,107.03,Autumn,0,104
26034,2022-09-18,S002,P0015,Clothing,South,654,183,733,69.09,20,Rainy,1,62.38,Autumn,0,154
26035,2022-09-18,S002,P0016,Clothing,South,474,57,0,80.19,0,Rainy,0,76.29,Autumn,0,53
26036,2022-09-18,S002,P0017,Toys,South,254,132,0,20.44,15,Rainy,1,19.85,Autumn,0,122
26037,2022-09-18,S002,P0018,Clothing,South,162,124,0,27.03,10,Rainy,0,23.45,Autumn,0,103
26038,2022-09-18,S002,P0019,Clothing,South,783,71,0,89.85,0,Rainy,0,101.1,Autumn,0,103
26039,2022-09-18,S002,P0020,Furniture,South,386,15,0,106.4,0,Rainy,0,123.52,Autumn,0,24
26040,2022-09-18,S003,P0001,Toys,East,71,71,355,18.39,20,Cloudy,1,19.45,Autumn,0,205
26041,2022-09-18,S003,P0002,Groceries,East,625,73,0,52.0,10,Cloudy,0,47.95,Autumn,0,91
26042,2022-09-18,S003,P0003,Electronics,East,94,83,81,67.83,25,Cloudy,1,75.29,Autumn,0,98
26043,2022-09-18,S003,P0004,Groceries,East,263,59,0,19.86,5,Cloudy,0,18.12,Autumn,0,55
26044,2022-09-18,S003,P0005,Toys,East,350,135,0,21.87,25,Cloudy,1,20.67,Autumn,0,162
26045,2022-09-18,S003,P0006,Toys,East,200,79,0,33.51,10,Cloudy,0,37.21,Autumn,0,80
26046,2022-09-18,S003,P0007,Groceries,East,533,173,0,20.06,10,Cloudy,1,17.71,Autumn,0,189
26047,2022-09-18,S003,P0008,Clothing,East,345,89,264,140.39,0,Cloudy,0,139.77,Autumn,0,141
26048,2022-09-18,S003,P0009,Groceries,East,60,60,161,62.15,15,Cloudy,1,55.3,Autumn,0,183
26049,2022-09-18,S003,P0010,Groceries,East,64,64,153,46.23,0,Cloudy,0,54.9,Autumn,0,153
26050,2022-09-18,S003,P0011,Electronics,East,401,133,0,129.18,5,Cloudy,0,141.2,Autumn,0,125
26051,2022-09-18,S003,P0012,Furniture,East,138,51,0,92.17,10,Cloudy,1,97.59,Autumn,0,85
26052,2022-09-18,S003,P0013,Groceries,East,453,52,0,56.4,10,Cloudy,0,64.28,Autumn,0,56
26053,2022-09-18,S003,P0014,Groceries,East,706,94,0,67.22,25,Cloudy,1,80.94,Autumn,0,81
26054,2022-09-18,S003,P0015,Groceries,East,821,66,0,73.25,20,Cloudy,1,65.91,Autumn,0,64
26055,2022-09-18,S003,P0016,Electronics,East,386,88,0,103.3,0,Cloudy,0,98.59,Autumn,0,89
26056,2022-09-18,S003,P0017,Furniture,East,441,97,457,115.65,15,Cloudy,1,124.61,Autumn,0,108
26057,2022-09-18,S003,P0018,Furniture,East,377,68,252,134.07,0,Cloudy,0,144.92,Autumn,0,73
26058,2022-09-18,S003,P0019,Groceries,East,133,133,129,61.0,5,Cloudy,0,73.13,Autumn,0,148
26059,2022-09-18,S003,P0020,Clothing,East,43,43,0,70.74,5,Cloudy,0,85.51,Autumn,0,96
26060,2022-09-18,S004,P0001,Groceries,West,686,232,957,12.98,20,Sunny,1,12.29,Autumn,0,216
26061,2022-09-18,S004,P0002,Groceries,West,244,87,194,20.18,10,Sunny,0,18.81,Autumn,0,113
26062,2022-09-18,S004,P0003,Furniture,West,203,116,508,150.87,20,Sunny,1,136.21,Autumn,0,153
26063,2022-09-18,S004,P0004,Groceries,West,564,87,0,56.95,5,Sunny,0,52.4,Autumn,0,116
26064,2022-09-18,S004,P0005,Clothing,West,229,128,0,83.26,10,Sunny,1,71.17,Autumn,0,157
26065,2022-09-18,S004,P0006,Groceries,West,205,101,330,45.64,0,Sunny,0,45.11,Autumn,0,154
26066,2022-09-18,S004,P0007,Groceries,West,545,305,877,40.7,10,Sunny,1,43.2,Autumn,0,272
26067,2022-09-18,S004,P0008,Furniture,West,132,67,107,102.24,5,Sunny,0,122.29,Autumn,0,100
26068,2022-09-18,S004,P0009,Clothing,West,242,109,0,131.79,10,Sunny,1,120.96,Autumn,0,157
26069,2022-09-18,S004,P0010,Groceries,West,757,161,0,27.71,10,Sunny,0,25.81,Autumn,0,136
26070,2022-09-18,S004,P0011,Clothing,West,822,125,0,64.31,5,Sunny,0,55.6,Autumn,0,119
26071,2022-09-18,S004,P0012,Electronics,West,100,72,90,90.74,25,Sunny,1,100.46,Autumn,0,110
26072,2022-09-18,S004,P0013,Groceries,West,581,151,0,24.58,0,Sunny,0,21.86,Autumn,0,139
26073,2022-09-18,S004,P0014,Furniture,West,339,106,0,143.46,25,Sunny,1,164.25,Autumn,0,114
26074,2022-09-18,S004,P0015,Furniture,West,178,140,437,100.15,15,Sunny,1,112.82,Autumn,0,134
26075,2022-09-18,S004,P0016,Furniture,West,361,57,0,107.74,5,Sunny,0,116.53,Autumn,0,64
26076,2022-09-18,S004,P0017,Clothing,West,117,36,50,60.62,25,Sunny,1,71.99,Autumn,0,44
26077,2022-09-18,S004,P0018,Furniture,West,95,67,112,163.97,10,Sunny,0,139.77,Autumn,0,94
26078,2022-09-18,S004,P0019,Clothing,West,138,54,0,50.32,5,Sunny,0,55.62,Autumn,0,60
26079,2022-09-18,S004,P0020,Furniture,West,273,64,0,123.79,10,Sunny,0,143.42,Autumn,0,88
26080,2022-09-18,S005,P0001,Groceries,North,242,57,0,9.92,20,Rainy,1,8.85,Autumn,0,92
26081,2022-09-18,S005,P0002,Electronics,North,483,58,0,40.46,5,Rainy,0,39.9,Autumn,0,88
26082,2022-09-18,S005,P0003,Toys,North,158,65,0,24.54,15,Rainy,1,23.62,Autumn,0,67
26083,2022-09-18,S005,P0004,Groceries,North,146,72,117,7.4,5,Rainy,0,8.05,Autumn,0,102
26084,2022-09-18,S005,P0005,Groceries,North,195,45,0,11.08,25,Rainy,1,10.8,Autumn,0,56
26085,2022-09-18,S005,P0006,Groceries,North,212,50,0,53.2,0,Rainy,0,47.51,Autumn,0,52
26086,2022-09-18,S005,P0007,Groceries,North,448,165,0,81.01,20,Rainy,1,96.66,Autumn,0,168
26087,2022-09-18,S005,P0008,Groceries,North,177,78,0,59.91,0,Rainy,0,72.32,Autumn,0,84
26088,2022-09-18,S005,P0009,Groceries,North,167,154,0,85.06,20,Rainy,1,96.62,Autumn,0,131
26089,2022-09-18,S005,P0010,Groceries,North,207,82,0,62.74,10,Rainy,0,57.55,Autumn,0,131
26090,2022-09-18,S005,P0011,Electronics,North,498,41,0,61.53,10,Rainy,0,69.0,Autumn,0,50
26091,2022-09-18,S005,P0012,Furniture,North,74,51,0,101.25,20,Rainy,1,121.4,Autumn,0,68
26092,2022-09-18,S005,P0013,Groceries,North,175,159,0,88.54,5,Rainy,0,79.5,Autumn,0,155
26093,2022-09-18,S005,P0014,Furniture,North,179,75,0,150.08,20,Rainy,1,148.47,Autumn,0,96
26094,2022-09-18,S005,P0015,Groceries,North,195,151,278,44.75,20,Rainy,1,52.17,Autumn,0,133
26095,2022-09-18,S005,P0016,Toys,North,220,54,280,33.19,5,Rainy,0,29.59,Autumn,0,79
26096,2022-09-18,S005,P0017,Toys,North,157,78,97,34.4,15,Rainy,1,37.53,Autumn,0,117
26097,2022-09-18,S005,P0018,Clothing,North,110,110,110,23.62,0,Rainy,0,26.8,Autumn,0,120
26098,2022-09-18,S005,P0019,Furniture,North,124,32,0,120.69,10,Rainy,0,103.69,Autumn,0,50
26099,2022-09-18,S005,P0020,Toys,North,108,75,102,29.92,10,Rainy,0,29.16,Autumn,0,101
26100,2022-09-19,S001,P0001,Electronics,North,156,68,0,70.31,5,Sunny,0,63.52,Autumn,0,89
26101,2022-09-19,S001,P0002,Clothing,North,157,74,0,57.12,5,Sunny,0,61.71,Autumn,0,71
26102,2022-09-19,S001,P0003,Clothing,North,282,35,0,43.04,15,Sunny,1,41.09,Autumn,0,57
26103,2022-09-19,S001,P0004,Electronics,North,119,116,0,113.99,10,Sunny,0,100.97,Autumn,0,129
26104,2022-09-19,S001,P0005,Groceries,North,255,109,0,59.79,10,Sunny,1,69.37,Autumn,0,135
26105,2022-09-19,S001,P0006,Toys,North,46,46,0,34.86,10,Sunny,1,32.42,Autumn,0,64
26106,2022-09-19,S001,P0007,Groceries,North,95,95,0,23.15,20,Sunny,1,26.86,Autumn,0,148
26107,2022-09-19,S001,P0008,Electronics,North,76,76,103,46.45,5,Sunny,0,56.1,Autumn,0,122
26108,2022-09-19,S001,P0009,Clothing,North,149,118,147,103.04,5,Sunny,0,93.87,Autumn,0,142
26109,2022-09-19,S001,P0010,Furniture,North,419,94,0,125.53,10,Sunny,0,120.99,Autumn,0,84
26110,2022-09-19,S001,P0011,Furniture,North,250,108,231,170.82,10,Sunny,0,162.23,Autumn,0,106
26111,2022-09-19,S001,P0012,Groceries,North,126,68,0,78.21,5,Sunny,0,72.95,Autumn,0,81
26112,2022-09-19,S001,P0013,Toys,North,84,84,148,36.06,10,Sunny,1,38.36,Autumn,0,157
26113,2022-09-19,S001,P0014,Groceries,North,721,85,0,64.81,20,Sunny,1,74.49,Autumn,0,132
26114,2022-09-19,S001,P0015,Toys,North,202,116,0,15.75,5,Sunny,0,17.29,Autumn,0,105
26115,2022-09-19,S001,P0016,Groceries,North,252,178,481,36.42,25,Sunny,1,34.28,Autumn,0,155
26116,2022-09-19,S001,P0017,Toys,North,143,73,0,19.66,5,Sunny,0,22.37,Autumn,0,68
26117,2022-09-19,S001,P0018,Groceries,North,130,130,274,93.45,10,Sunny,1,82.64,Autumn,0,287
26118,2022-09-19,S001,P0019,Furniture,North,118,70,57,108.41,5,Sunny,0,108.06,Autumn,0,64
26119,2022-09-19,S001,P0020,Furniture,North,315,87,287,96.89,25,Sunny,1,85.5,Autumn,0,83
26120,2022-09-19,S002,P0001,Groceries,South,652,75,0,69.8,10,Snowy,0,63.95,Autumn,0,70
26121,2022-09-19,S002,P0002,Toys,South,314,89,232,33.79,5,Snowy,0,40.31,Autumn,0,117
26122,2022-09-19,S002,P0003,Groceries,South,144,136,0,71.3,25,Snowy,1,64.51,Autumn,0,133
26123,2022-09-19,S002,P0004,Groceries,South,382,104,0,41.04,10,Snowy,0,39.79,Autumn,0,106
26124,2022-09-19,S002,P0005,Electronics,South,188,123,0,90.66,10,Snowy,1,98.41,Autumn,0,122
26125,2022-09-19,S002,P0006,Clothing,South,81,81,119,56.89,20,Snowy,1,65.15,Autumn,0,120
26126,2022-09-19,S002,P0007,Toys,South,502,141,430,26.13,25,Snowy,1,30.48,Autumn,0,162
26127,2022-09-19,S002,P0008,Groceries,South,71,71,118,31.47,0,Snowy,0,29.36,Autumn,0,146
26128,2022-09-19,S002,P0009,Groceries,South,547,73,0,62.49,5,Snowy,0,75.64,Autumn,0,115
26129,2022-09-19,S002,P0010,Groceries,South,166,43,0,73.04,5,Snowy,0,81.23,Autumn,0,57
26130,2022-09-19,S002,P0011,Groceries,South,457,126,0,101.73,0,Snowy,0,119.06,Autumn,0,119
26131,2022-09-19,S002,P0012,Electronics,South,700,60,0,64.65,5,Snowy,0,62.92,Autumn,0,77
26132,2022-09-19,S002,P0013,Groceries,South,415,193,416,24.18,10,Snowy,1,27.48,Autumn,0,162
26133,2022-09-19,S002,P0014,Electronics,South,279,123,0,123.99,15,Snowy,1,117.29,Autumn,0,128
26134,2022-09-19,S002,P0015,Clothing,South,471,82,0,69.94,5,Snowy,0,74.89,Autumn,0,117
26135,2022-09-19,S002,P0016,Clothing,South,417,68,0,65.77,25,Snowy,1,75.0,Autumn,0,92
26136,2022-09-19,S002,P0017,Toys,South,122,40,0,19.33,0,Snowy,0,18.56,Autumn,0,58
26137,2022-09-19,S002,P0018,Clothing,South,38,38,67,22.96,10,Snowy,1,24.82,Autumn,0,70
26138,2022-09-19,S002,P0019,Clothing,South,712,83,0,87.39,0,Snowy,0,86.41,Autumn,0,80
26139,2022-09-19,S002,P0020,Furniture,South,371,74,0,125.15,15,Snowy,1,118.53,Autumn,0,97
26140,2022-09-19,S003,P0001,Toys,East,239,86,0,15.53,5,Rainy,0,15.15,Autumn,0,72
26141,2022-09-19,S003,P0002,Groceries,East,552,85,0,51.87,10,Rainy,0,57.22,Autumn,0,105
26142,2022-09-19,S003,P0003,Electronics,East,92,55,50,61.59,20,Rainy,1,72.68,Autumn,0,53
26143,2022-09-19,S003,P0004,Groceries,East,204,109,316,22.15,10,Rainy,0,19.97,Autumn,0,101
26144,2022-09-19,S003,P0005,Toys,East,215,92,0,17.47,25,Rainy,1,18.69,Autumn,0,103
26145,2022-09-19,S003,P0006,Toys,East,121,99,116,42.51,10,Rainy,1,37.6,Autumn,0,138
26146,2022-09-19,S003,P0007,Groceries,East,360,128,0,17.91,15,Rainy,1,16.5,Autumn,0,167
26147,2022-09-19,S003,P0008,Clothing,East,256,102,0,116.2,10,Rainy,0,104.05,Autumn,0,114
26148,2022-09-19,S003,P0009,Groceries,East,161,73,0,50.46,0,Rainy,0,55.69,Autumn,0,77
26149,2022-09-19,S003,P0010,Groceries,East,153,66,115,35.05,10,Rainy,0,39.97,Autumn,0,96
26150,2022-09-19,S003,P0011,Electronics,East,268,95,0,125.1,5,Rainy,0,109.19,Autumn,0,99
26151,2022-09-19,S003,P0012,Furniture,East,242,63,224,97.08,10,Rainy,0,109.04,Autumn,0,100
26152,2022-09-19,S003,P0013,Groceries,East,401,109,0,67.47,20,Rainy,1,60.67,Autumn,0,128
26153,2022-09-19,S003,P0014,Groceries,East,612,163,0,97.39,20,Rainy,1,94.63,Autumn,0,164
26154,2022-09-19,S003,P0015,Groceries,East,755,85,0,96.89,0,Rainy,0,88.88,Autumn,0,79
26155,2022-09-19,S003,P0016,Electronics,East,298,59,0,82.78,10,Rainy,1,97.3,Autumn,0,70
26156,2022-09-19,S003,P0017,Furniture,East,344,74,0,116.9,0,Rainy,0,140.03,Autumn,0,64
26157,2022-09-19,S003,P0018,Furniture,East,309,81,0,120.62,20,Rainy,1,140.44,Autumn,0,108
26158,2022-09-19,S003,P0019,Groceries,East,129,96,114,57.66,0,Rainy,0,54.24,Autumn,0,96
26159,2022-09-19,S003,P0020,Clothing,East,483,179,802,85.85,15,Rainy,1,79.93,Autumn,0,183
26160,2022-09-19,S004,P0001,Groceries,West,454,62,0,10.41,0,Sunny,0,11.54,Autumn,0,79
26161,2022-09-19,S004,P0002,Groceries,West,157,100,0,21.13,5,Sunny,0,21.1,Autumn,0,110
26162,2022-09-19,S004,P0003,Furniture,West,322,123,0,145.81,20,Sunny,1,171.14,Autumn,0,159
26163,2022-09-19,S004,P0004,Groceries,West,477,121,441,56.23,5,Sunny,0,65.83,Autumn,0,129
26164,2022-09-19,S004,P0005,Clothing,West,101,101,78,61.08,20,Sunny,1,55.19,Autumn,0,93
26165,2022-09-19,S004,P0006,Groceries,West,104,104,0,32.6,20,Sunny,1,30.43,Autumn,0,116
26166,2022-09-19,S004,P0007,Groceries,West,240,61,0,25.74,10,Sunny,1,27.74,Autumn,0,97
26167,2022-09-19,S004,P0008,Furniture,West,172,74,0,94.75,0,Sunny,0,103.2,Autumn,0,63
26168,2022-09-19,S004,P0009,Clothing,West,133,73,0,130.01,0,Sunny,0,122.87,Autumn,0,116
26169,2022-09-19,S004,P0010,Groceries,West,596,82,0,26.57,0,Sunny,0,24.17,Autumn,0,90
26170,2022-09-19,S004,P0011,Clothing,West,697,64,0,52.82,5,Sunny,0,49.44,Autumn,0,61
26171,2022-09-19,S004,P0012,Electronics,West,118,69,111,119.09,0,Sunny,0,135.38,Autumn,0,105
26172,2022-09-19,S004,P0013,Groceries,West,430,74,0,18.22,10,Sunny,1,16.07,Autumn,0,79
26173,2022-09-19,S004,P0014,Furniture,West,233,177,280,203.3,10,Sunny,1,228.68,Autumn,0,171
26174,2022-09-19,S004,P0015,Furniture,West,38,38,0,101.64,5,Sunny,0,108.64,Autumn,0,103
26175,2022-09-19,S004,P0016,Furniture,West,304,31,0,77.14,25,Sunny,1,70.2,Autumn,0,26
26176,2022-09-19,S004,P0017,Clothing,West,131,44,63,83.71,0,Sunny,0,96.52,Autumn,0,53
26177,2022-09-19,S004,P0018,Furniture,West,140,140,117,180.35,10,Sunny,1,205.33,Autumn,0,141
26178,2022-09-19,S004,P0019,Clothing,West,84,71,101,64.57,5,Sunny,0,60.33,Autumn,0,118
26179,2022-09-19,S004,P0020,Furniture,West,209,82,215,118.91,25,Sunny,1,107.51,Autumn,0,116
26180,2022-09-19,S005,P0001,Groceries,North,185,78,211,11.89,10,Sunny,0,11.59,Autumn,0,111
26181,2022-09-19,S005,P0002,Electronics,North,425,77,0,36.13,10,Sunny,0,43.56,Autumn,0,85
26182,2022-09-19,S005,P0003,Toys,North,93,72,58,23.31,15,Sunny,1,25.07,Autumn,0,67
26183,2022-09-19,S005,P0004,Groceries,North,191,133,153,9.33,0,Sunny,0,9.29,Autumn,0,144
26184,2022-09-19,S005,P0005,Groceries,North,494,144,0,18.11,10,Sunny,1,20.65,Autumn,0,168
26185,2022-09-19,S005,P0006,Groceries,North,817,140,0,63.7,15,Sunny,1,68.56,Autumn,0,176
26186,2022-09-19,S005,P0007,Groceries,North,283,49,0,71.2,10,Sunny,1,64.52,Autumn,0,72
26187,2022-09-19,S005,P0008,Groceries,North,99,83,104,58.86,10,Sunny,0,62.27,Autumn,0,111
26188,2022-09-19,S005,P0009,Groceries,North,353,150,440,121.92,0,Sunny,0,115.87,Autumn,0,161
26189,2022-09-19,S005,P0010,Groceries,North,440,164,431,73.55,0,Sunny,0,70.54,Autumn,0,149
26190,2022-09-19,S005,P0011,Electronics,North,457,120,587,95.07,0,Sunny,0,100.15,Autumn,0,150
26191,2022-09-19,S005,P0012,Furniture,North,432,75,0,127.35,5,Sunny,0,117.49,Autumn,0,70
26192,2022-09-19,S005,P0013,Groceries,North,16,16,0,59.7,25,Sunny,1,64.87,Autumn,0,119
26193,2022-09-19,S005,P0014,Furniture,North,445,63,0,147.84,20,Sunny,1,127.31,Autumn,0,91
26194,2022-09-19,S005,P0015,Groceries,North,44,44,0,45.91,5,Sunny,0,50.86,Autumn,0,87
26195,2022-09-19,S005,P0016,Toys,North,166,76,0,32.55,10,Sunny,1,30.33,Autumn,0,89
26196,2022-09-19,S005,P0017,Toys,North,176,70,0,32.83,10,Sunny,0,38.35,Autumn,0,86
26197,2022-09-19,S005,P0018,Clothing,North,110,106,110,18.04,25,Sunny,1,21.33,Autumn,0,126
26198,2022-09-19,S005,P0019,Furniture,North,244,75,0,127.73,10,Sunny,0,137.48,Autumn,0,79
26199,2022-09-19,S005,P0020,Toys,North,135,135,199,32.41,20,Sunny,1,38.19,Autumn,0,188
26200,2022-09-20,S001,P0001,Electronics,North,439,83,0,52.45,25,Rainy,1,51.22,Autumn,0,73
26201,2022-09-20,S001,P0002,Clothing,North,83,65,100,61.03,10,Rainy,0,54.94,Autumn,0,91
26202,2022-09-20,S001,P0003,Clothing,North,247,68,0,48.81,5,Rainy,0,52.73,Autumn,0,75
26203,2022-09-20,S001,P0004,Electronics,North,192,93,296,125.97,0,Rainy,0,133.39,Autumn,0,145
26204,2022-09-20,S001,P0005,Groceries,North,782,32,0,48.77,0,Rainy,0,58.88,Autumn,0,44
26205,2022-09-20,S001,P0006,Toys,North,490,69,0,39.7,10,Rainy,0,37.91,Autumn,0,101
26206,2022-09-20,S001,P0007,Groceries,North,755,98,0,22.24,10,Rainy,0,25.16,Autumn,0,96
26207,2022-09-20,S001,P0008,Electronics,North,103,41,0,34.55,10,Rainy,0,37.42,Autumn,0,52
26208,2022-09-20,S001,P0009,Clothing,North,178,137,116,87.28,10,Rainy,0,93.19,Autumn,0,121
26209,2022-09-20,S001,P0010,Furniture,North,325,101,281,120.81,10,Rainy,1,140.75,Autumn,0,88
26210,2022-09-20,S001,P0011,Furniture,North,142,21,0,118.99,10,Rainy,0,133.36,Autumn,0,23
26211,2022-09-20,S001,P0012,Groceries,North,339,46,0,71.23,0,Rainy,0,81.48,Autumn,0,56
26212,2022-09-20,S001,P0013,Toys,North,148,26,0,26.23,0,Rainy,0,31.45,Autumn,0,32
26213,2022-09-20,S001,P0014,Groceries,North,636,138,0,83.06,5,Rainy,0,80.51,Autumn,0,140
26214,2022-09-20,S001,P0015,Toys,North,86,83,105,15.99,15,Rainy,1,14.87,Autumn,0,129
26215,2022-09-20,S001,P0016,Groceries,North,74,74,0,36.82,5,Rainy,0,44.3,Autumn,0,98
26216,2022-09-20,S001,P0017,Toys,North,70,70,113,17.65,25,Rainy,1,20.57,Autumn,0,105
